month,year,hour,lat,long
5,1997,0,-72.78111,75.29861
5,1997,23,-72.78,75.2992
5,1999,22,-72.77806,75.30583
5,2000,21,-72.77972,75.30833
5,2001,5,-72.77833,75.30639
5,2001,23,-72.77917,75.30806
5,2002,21,-72.77833,75.305
5,2003,1,-72.78139,75.3
5,2003,17,-72.78167,75.3
5,2003,22,-72.781667,75.3
5,2004,0,-72.78167,75.3
5,2004,12,-72.782222,75.308611
5,2004,21,-72.78222,75.3086
5,2004,23,-72.78083,75.30111
5,2005,12,-72.78083,75.30111
5,2005,23,-72.7825,75.30028
5,2006,1,-72.7825,75.30028
5,2006,21,-72.7825,75.3003
5,2006,23,-72.7825,75.30028
5,2007,3,-72.7825,75.300278
5,2007,22,-72.7825,75.300278
5,2008,20,-72.779167,75.310556
5,2009,0,-72.77972,75.3075
5,2009,21,-72.77972,75.3075
5,2009,22,-72.77972,75.3075
5,2009,22,-72.77972,75.3075
5,2009,23,-72.780556,75.3075
5,2010,1,-72.780556,75.3075
5,2010,21,-72.779167,75.310556
5,2010,22,-72.78194,75.30056
5,2011,14,-72.78194,75.30056
5,2011,21,-72.781944,75.300556
5,2012,0,-72.78194,75.30056
5,2012,19,-72.781944,75.300556
5,2012,21,-72.781944,75.300556
5,2012,22,-72.781944,75.300556
5,2012,22,-72.82528,75.35194
5,2013,0,-72.779167,75.310556
5,2013,10,-72.783889,75.269444
5,2013,19,-72.78389,75.26944
5,2013,20,-72.783889,75.269444
5,2013,21,-72.78583,75.27472
5,2013,22,-72.78333,75.26944
5,1977,0,-72.785,75.29694
5,1983,21,-72.779167,75.310556
5,1990,17,-72.785,75.29694
5,1995,23,-72.78944,75.27833
5,1997,23,-72.783056,75.276667
5,1998,22,-72.78639,75.28917
5,2000,0,-72.786667,75.286389
5,2000,20,-72.84528,75.21778
5,2000,22,-72.786389,75.293611
5,2001,18,-72.82556,75.35139
5,2002,0,-72.825556,75.357778
5,2002,22,-72.82556,75.35278
5,2003,17,-72.778889,75.313611
5,2004,0,-72.78667,75.28333
5,2004,14,-72.82528,75.3556
5,2004,19,-72.825,75.35611
5,2004,23,-72.82556,75.35
5,2005,11,-72.788611,75.283056
5,2005,21,-72.78639,75.28361
5,2005,23,-72.825,75.35417
5,2006,11,-72.825,75.354167
5,2006,17,-72.778889,75.313611
5,2006,21,-72.78028,75.27417
5,2007,0,-72.78028,75.27583
5,2007,7,-72.779722,75.275833
5,2007,18,-72.77972,75.26944
5,2007,22,-72.778056,75.272778
5,2008,16,-72.77833,75.27333
5,2008,20,-72.778333,75.273333
5,2008,24,-72.78111,75.27139
5,2009,5,-72.78111,75.31194
5,2009,21,-72.781389,75.271389
5,2009,21,-72.778889,75.313611
5,2009,22,-72.781389,75.271389
5,2009,24,-72.781389,75.271389
5,2010,9,-72.778889,75.313611
5,2011,0,-72.78528,75.26861
5,2011,4,-72.785,75.27139
5,2011,21,-72.785,75.27139
5,2011,21,-72.785,75.27139
5,2011,22,-72.785,75.271389
5,2011,22,-72.785,75.271389
5,2011,23,-72.785,75.271389
5,2012,8,-72.785,75.27139
5,2012,11,-72.78194,75.27056
5,2012,18,-72.77944,75.27
5,2012,21,-72.77944,75.27
5,2012,21,-72.77932,75.2701
5,2012,22,-72.77944,75.27
5,2012,23,-72.783889,75.2725
5,2013,3,-72.778889,75.313611
5,2013,20,-72.78389,75.2725
5,2013,22,-72.78389,75.2725
5,1971,21,-72.783889,75.2725
5,1978,20,-72.786389,75.276389
5,1995,2,-72.778889,75.313611
5,1996,3,-72.786944,75.273611
5,1997,19,-72.771667,75.325278
5,1998,4,-72.7675,75.418611
5,1998,5,-72.779444,75.285833
5,1999,21,-72.7775,75.28389
5,2000,4,-72.77758,75.284
5,2001,2,-72.778889,75.313611
5,2001,19,-72.784444,75.280278
5,2002,19,-72.78444,75.28028
5,2002,22,-72.78444,75.28028
5,2002,23,-72.78444,75.28028
5,2003,16,-72.78431,75.2802
5,2003,22,-72.78444,75.28028
5,2004,0,-72.784444,75.280278
5,2004,21,-72.773056,75.339167
5,2004,22,-72.78444,75.28028
5,2005,11,-72.78444,75.28028
5,2005,19,-72.79444,75.28028
5,2006,12,-72.790278,75.273056
5,2006,20,-72.79028,75.27306
5,2006,23,-72.77917,75.28528
5,2007,21,-72.78722,75.27444
5,2007,21,-72.78728,75.2744
5,2008,0,-72.787222,75.274444
5,2008,11,-72.787222,75.274444
5,2008,15,-72.785,75.28333
5,2008,21,-72.785,75.28333
5,2009,15,-72.785,75.283333
5,2009,21,-72.78505,75.2835
5,2009,23,-72.773056,75.339167
5,2010,9,-72.785,75.28333
5,2010,20,-72.785,75.28333
5,2010,21,-72.7875,75.270278
5,2010,21,-72.7875,75.27028
5,2010,22,-72.786667,75.278889
5,2010,23,-72.78667,75.27889
5,2011,4,-72.773056,75.339167
5,2011,17,-72.79278,75.27472
5,2011,22,-72.792778,75.274722
5,2011,23,-72.792778,75.274722
5,2012,3,-72.79278,75.27472
5,2012,20,-72.779722,75.295278
5,2012,22,-72.7825,75.31139
5,2012,23,-72.784722,75.296944
5,2013,9,-72.773056,75.339167
5,2013,21,-72.78278,75.29583
5,2013,23,-72.782222,75.295833
5,2013,23,-72.78139,75.29778
5,1963,17,-72.780833,75.296667
5,1977,10,-72.773056,75.339167
5,1989,21,-72.779167,75.3025
5,1997,2,-72.78194,75.28111
5,1998,1,-72.77917,75.32278
5,1999,18,-72.78,75.27944
5,1999,22,-72.78,75.27944
5,2000,22,-72.78,75.279444
5,2001,15,-72.77611,75.3342
5,2001,23,-72.776111,75.334167
5,2002,8,-72.776111,75.334167
5,2002,12,-72.773056,75.339167
5,2002,22,-72.779722,75.298056
5,2003,1,-72.78194,75.29667
5,2003,22,-72.78056,75.29944
5,2004,0,-72.780556,75.299444
5,2004,17,-72.78056,75.29944
5,2004,20,-72.773056,75.339444
5,2005,2,-72.78,75.297778
5,2005,11,-72.77528,75.33306
5,2005,20,-72.77639,75.33278
5,2006,22,-72.775,75.335833
5,2007,14,-72.77556,75.33111
5,2007,21,-72.77583,75.33167
5,2007,22,-72.776111,75.334722
5,2008,0,-72.77667,75.33056
5,2008,11,-72.77806,75.29056
5,2008,21,-72.782222,75.296944
5,2008,23,-72.91583,75.10083
5,2009,0,-72.91417,75.1075
5,2009,13,-72.91825,75.087
5,2009,17,-72.773333,75.328611
5,2009,20,-72.91611,75.10028
5,2009,21,-72.91611,75.10028
5,2009,23,-72.91611,75.10028
5,2010,2,-72.91611,75.10028
5,2010,12,-72.91611,75.10028
5,2010,22,-72.91611,75.1003
5,2011,4,-72.91611,75.10028
5,2011,16,-72.91611,75.10028
5,2011,21,-72.91611,75.1003
5,2011,23,-72.916111,75.100278
5,2012,4,-72.91611,75.10028
5,2012,20,-72.91611,75.10028
5,2012,22,-72.91611,75.1003
5,2013,17,-72.91611,75.10028
5,2013,21,-72.94056,75.1575
5,2013,21,-72.99889,75.18722
5,2013,21,-72.998889,75.187222
5,2013,21,-72.99889,75.18722
5,2013,23,-72.99889,75.18722
5,2013,23,-72.99889,75.18722
5,1991,13,-72.99889,75.18722
5,1997,11,-72.99889,75.18722
5,1998,21,-72.99889,75.1872
5,2000,23,-72.99889,75.18722
5,2001,22,-72.773333,75.328611
5,2002,22,-72.998889,75.187222
5,2002,23,-72.99889,75.18722
5,2003,13,-72.998889,75.187222
5,2003,20,-72.99889,75.18722
5,2003,23,-72.99889,75.18722
5,2004,11,-72.99889,75.18722
5,2004,17,-72.773333,75.328611
5,2004,22,-72.998889,75.187222
5,2004,22,-72.773333,75.328611
5,2005,1,-72.99889,75.18722
5,2005,2,-72.99889,75.18722
5,2005,20,-72.998889,75.187222
5,2006,22,-72.99889,75.18722
5,2007,11,-72.998889,75.187222
5,2007,21,-72.773889,75.326944
5,2007,23,-72.99889,75.1872
5,2008,0,-72.773889,75.326944
5,2008,10,-72.998889,75.187222
5,2008,17,-72.99889,75.18722
5,2008,22,-72.99889,75.18722
5,2009,2,-72.99889,75.18722
5,2009,15,-72.99889,75.1872
5,2009,18,-72.99889,75.18722
5,2009,20,-72.99889,75.18722
5,2009,22,-72.99889,75.18722
5,2010,1,-72.99889,75.18722
5,2010,13,-72.99889,75.18722
5,2010,22,-72.998889,75.187222
5,2011,13,-72.99889,75.18722
5,2011,22,-72.99889,75.18722
5,2012,3,-72.99889,75.1872
5,2012,22,-72.99889,75.18722
5,2013,8,-72.99889,75.18722
5,2013,10,-72.99889,75.18722
5,2013,19,-72.99889,75.18722
5,2013,21,-72.99889,75.18722
5,2013,21,-72.99889,75.18722
5,2013,22,-72.99889,75.1872
5,2013,22,-72.99889,75.18722
5,2013,23,-72.99889,75.1872
5,1995,0,-72.99889,75.18722
5,1997,2,-72.99333,75.21833
5,1997,23,-72.79642,74.69339
5,1999,18,-72.91661,75.10519
5,2000,9,-72.77922,75.31547
5,2000,22,-72.77922,75.31547
5,2001,13,-72.77922,75.31547
5,2001,23,-72.77922,75.31547
5,2002,19,-72.77894,75.31608
5,2003,3,-72.77781,75.31547
5,2003,16,-72.77717,75.31267
5,2003,21,-72.77747,75.31275
5,2004,5,-72.77628,75.31356
5,2004,21,-72.77769,75.31247
5,2004,21,-72.77772,75.31269
5,2005,2,-72.77825,75.31536
5,2005,22,-72.77794,75.31386
5,2006,18,-72.77847,75.31425
5,2006,22,-72.91086,75.10242
5,2006,23,-72.91147,75.10686
5,2007,12,-72.9345,75.31703
5,2007,22,-72.9345,75.31703
5,2007,23,-72.82531,75.35544
5,2008,12,-72.82531,75.35544
5,2008,21,-72.82531,75.35544
5,2008,22,-72.82531,75.35544
5,2008,23,-72.82531,75.35544
5,2009,13,-72.77886,75.31447
5,2009,21,-72.77886,75.31447
5,2010,9,-72.77886,75.31447
5,2010,16,-72.77886,75.31447
5,2010,21,-72.77886,75.31447
5,2011,11,-72.77886,75.31447
5,2011,21,-72.89144,74.9485
5,2011,21,-72.89144,74.9485
5,2011,21,-72.89144,74.9485
5,2012,0,-72.89144,74.9485
5,2012,20,-72.89144,74.9485
5,2012,21,-72.89144,74.9485
5,2012,22,-72.89144,74.9485
5,2013,2,-72.77886,75.31447
5,2013,13,-72.77886,75.31447
5,2013,20,-72.77886,75.31447
5,2013,21,-72.77886,75.31447
5,2013,21,-72.77836,75.31969
5,2013,21,-72.77886,75.31447
5,2013,23,-72.77836,75.31969
5,1986,12,-72.77886,75.31447
5,1996,23,-72.77886,75.31447
5,1998,0,-72.77886,75.31447
5,1999,17,-72.77886,75.31447
5,2000,12,-72.77836,75.31969
5,2000,21,-72.77886,75.31447
5,2000,23,-72.98489,75.24867
5,2001,22,-72.98489,75.24867
5,2002,3,-72.98489,75.24867
5,2002,15,-72.98489,75.24867
5,2002,23,-72.98489,75.24867
5,2003,13,-72.97889,75.25967
5,2003,22,-72.98489,75.24867
5,2004,4,-72.97111,75.29472
5,2004,20,-72.82111,75.42639
5,2004,22,-72.82111,75.42167
5,2005,22,-72.83472,75.42111
5,2006,6,-73.08333,75.2
5,2006,20,-73.08333,75.2
5,2006,22,-73.08333,75.2
5,2007,10,-73.08333,75.2
5,2007,22,-73.08333,75.2
5,2008,0,-73.08333,75.2
5,2008,9,-73.08333,75.2
5,2008,22,-73.08333,75.2
5,2009,20,-73.08333,75.2
5,2010,21,-73.08333,75.2
5,2010,21,-73.08333,75.2
5,2010,22,-73.08333,75.2
5,2011,1,-73.08333,75.2
5,2011,21,-73.08333,75.2
5,2011,22,-73.08333,75.2
5,2011,24,-73.08333,75.2
5,2012,15,-73.08333,75.2
5,2012,20,-73.08333,75.2
5,2012,22,-73.08333,75.2
5,2012,24,-73.08333,75.2
5,2013,2,-73.08333,75.2
5,2013,4,-73.08333,75.2
5,2013,20,-73.08333,75.2
5,2013,20,-73.08333,75.2
5,2013,21,-73.08333,75.2
5,2013,21,-73.08333,75.2
5,2013,21,-73.08333,75.2
5,2013,21,-73.08333,75.2
5,2013,22,24.16667,-102
5,2013,22,36.33333,-101.4
5,2013,22,29.5,-98
5,2013,23,26.1,-106.96667
5,2013,23,-25.1,-69.53333
5,1964,1,32.4,111.7
5,1967,22,38.76667,-105.51667
5,1971,20,35.56667,-79.83333
5,1975,2,33.96667,-87.91667
5,1979,16,34,-111
5,1980,18,-33.3,117.66667
5,1984,22,37.28333,-113.78333
5,1988,22,-31,125.93333
5,1992,4,-30.46667,126.18333
5,1993,20,-30.49967,126.22183
5,1995,15,-30.46717,126.34367
5,1996,20,-30.47483,126.35883
5,1997,1,-30.47483,126.35883
5,1997,19,-30.48033,126.347
5,1997,20,-30.48083,126.34633
5,1999,18,-30.48083,126.34633
5,1999,22,-30.46667,126.33333
5,2000,0,-30.9685,126.252
5,2000,20,42.96667,-80.15
5,2001,12,-31.38333,125.63333
5,2001,19,52.28333,8.91667
5,2002,1,19.91667,56.25
5,2002,13,19.91667,56.25
5,2002,19,19.91667,56.25
5,2003,5,34.05,-101.75
5,2003,23,34.05,-101.75
5,2004,17,26.25,13.01667
5,2004,20,26.25,13.01667
5,2004,21,54.24028,-1.19889
5,2004,22,-28.48333,148.25
5,2005,5,31.59333,-98.25
5,2005,14,29,12.23333
5,2005,17,28.98333,12.15
5,2005,21,28.98333,12.18333
5,2005,23,28.95,12.46667
5,2006,15,28.88333,12.48333
5,2006,22,28.9,12.58333
5,2007,2,28.75,12.68333
5,2007,13,28.46667,12.81667
5,2007,20,28.65,12.7
5,2008,0,28.65,12.63333
5,2008,5,28.61667,12.53333
5,2008,10,28.63333,12.63333
5,2008,21,28.71667,12.63333
5,2008,23,28.83333,12.51667
5,2009,1,29.03333,12.41667
5,2009,16,29.05,12.48333
5,2009,21,29.06667,12.68333
5,2010,5,28.96667,12.7
5,2010,14,28.96667,12.61667
5,2010,21,28.93333,12.33333
5,2011,1,28.88333,12.41667
5,2011,17,28.91667,12.76667
5,2011,21,28.91667,12.91667
5,2011,21,28.85,12.85
5,2011,23,28.81667,12.96667
5,2011,23,28.81667,12.73333
5,2012,10,28.8,12.71667
5,2012,19,28.76667,12.83333
5,2012,20,28.78333,13.03333
5,2012,21,28.78333,13.21667
5,2012,21,28.85,13.06667
5,2012,22,28.86667,12.65
5,2012,22,28.81667,12.55
5,2012,23,28.83333,12.3
5,2012,23,29.06667,12.6
5,2012,24,29.08333,12.76667
5,2013,0,29.11667,12.35
5,2013,12,29.1,11.83333
5,2013,19,29.16667,12.08333
5,2013,22,29.2705,11.67017
5,2013,22,29.07367,11.8765
5,2013,23,29.25067,11.25167
5,1979,21,29.36167,11.24583
5,1995,21,28.61667,12.94533
5,1996,22,28.68233,13.07083
5,1998,23,28.49033,13.3055
5,1999,16,28.533,13.14517
5,1999,23,28.79883,12.95933
5,2000,21,28.8435,12.99683
5,2000,22,28.91367,13.0865
5,2001,1,28.8685,13.303
5,2001,19,28.988,13.06133
5,2001,21,28.98983,13.05983
5,2002,4,28.673,13.16467
5,2002,15,28.94,13.0665
5,2003,0,28.94083,13.0665
5,2003,21,28.9455,13.0695
5,2003,22,28.95133,13.075
5,2003,23,28.973,13.10067
5,2004,3,28.76467,12.34367
5,2004,12,28.77583,12.33683
5,2004,21,28.77767,12.3355
5,2004,22,28.63417,12.72567
5,2005,18,28.63367,12.724
5,2006,1,28.63967,12.71433
5,2006,5,28.75467,12.58683
5,2006,12,29.03183,12.381
5,2006,14,29.16133,12.45
5,2006,21,29.2125,12.52183
5,2006,22,28.76717,12.89883
5,2006,23,28.78767,12.87017
5,2007,12,28.85617,12.59867
5,2007,16,28.90467,12.55567
5,2007,22,28.969,12.357
5,2008,6,28.9755,12.33967
5,2009,0,29.189,12.26583
5,2009,21,29.18783,12.25483
5,2010,0,28.6495,13.02133
5,2010,21,28.653,13.22183
5,2010,21,28.60783,13.17
5,2011,9,28.66667,12.93333
5,2011,20,28.8165,12.60683
5,2011,22,28.78483,12.91017
5,2012,5,28.62,13.36183
5,2012,19,28.59583,13.269
5,2012,21,28.58483,13.38733
5,2012,22,28.46717,13.317
5,2012,22,28.4875,13.22417
5,2013,0,28.50083,13.10533
5,2013,5,28.66017,12.86633
5,2013,23,28.66467,13.38117
5,1958,10,28.60083,13.45783
5,1975,2,28.60683,13.168
5,1989,11,28.60333,13.43667
5,1995,1,28.62167,13.45033
5,1995,18,28.62617,13.40067
5,1996,21,28.636,13.37917
5,1997,19,28.65717,13.32717
5,1999,10,28.662,13.29733
5,1999,22,28.61467,13.16
5,2000,11,28.61817,13.1715
5,2000,19,28.67683,13.42217
5,2000,22,28.6765,13.42767
5,2002,4,28.579,13.33033
5,2002,21,28.57567,13.31183
5,2003,2,28.57567,13.295
5,2003,21,28.5885,12.95283
5,2004,1,28.60017,12.91783
5,2004,15,28.62317,13.13167
5,2004,21,28.64267,13.268
5,2004,21,28.68883,13.4185
5,2004,23,28.59367,13.4645
5,2005,17,28.55917,13.009
5,2005,21,28.91617,13.0485
5,2006,0,28.83283,13.1385
5,2006,12,28.66833,13.34467
5,2006,20,28.5145,12.89683
5,2006,21,28.49533,13.3725
5,2007,0,28.4945,13.33967
5,2007,14,28.4815,13.319
5,2007,21,28.47517,13.19633
5,2007,23,28.47233,13.18183
5,2008,0,28.466,13.12417
5,2008,21,28.475,12.9465
5,2008,23,28.48433,12.8575
5,2009,9,28.5015,13.03233
5,2010,1,28.46183,13.1985
5,2010,21,28.46233,13.1945
5,2010,22,28.46683,12.89467
5,2011,20,28.4715,13.01867
5,2011,21,28.48833,13.095
5,2011,23,28.5265,13.30233
5,2012,1,28.52717,13.3055
5,2012,21,28.5305,13.38917
5,2012,22,29.00933,12.66367
5,2013,14,29.036,12.63283
5,2013,21,28.50967,12.96633
5,2013,22,28.51967,13.371
5,1972,16,28.517,13.05933
5,1987,0,28.47817,13.01983
5,1991,4,28.41067,13.25333
5,1996,1,28.51383,13.00717
5,1997,1,28.56367,12.90467
5,1998,19,28.62533,12.8745
5,1998,22,28.66017,12.75
5,1999,23,28.71967,12.86433
5,2000,21,28.69167,13.21967
5,2001,20,28.663,13.46983
5,2002,21,28.651,13.46833
5,2003,0,28.81267,13.42267
5,2004,0,28.60033,13.5775
5,2004,2,28.617,13.40033
5,2004,9,28.58817,13.45083
5,2004,14,28.54033,13.21967
5,2004,22,28.51567,12.85717
5,2004,23,28.55333,13.029
5,2005,11,28.555,13.03267
5,2005,22,28.6115,13.55833
5,2006,23,28.63033,13.3335
5,2007,2,28.50083,13.029
5,2007,15,28.54483,13.35217
5,2007,21,28.7055,13.31667
5,2007,23,28.58,13.457
5,2008,3,28.66767,13.5035
5,2008,12,28.87683,12.42017
5,2008,23,28.8705,12.40883
5,2009,0,28.589,13.0985
5,2009,19,28.60217,13.431
5,2010,0,28.61883,13.36267
5,2010,12,28.62217,13.3205
5,2010,22,28.63667,13.1965
5,2010,22,28.6465,13.143
5,2010,23,28.63183,13.086
5,2011,12,28.6595,13.30567
5,2011,20,28.58767,13.25417
5,2011,21,28.61783,13.14683
5,2011,22,28.59983,13.30883
5,2012,0,28.6035,13.30067
5,2012,5,28.5845,12.9045
5,2012,20,28.75817,12.60733
5,2012,21,28.61067,13.33417
5,2012,22,28.48067,13.03133
5,2013,1,28.698,13.31933
5,2013,20,28.71217,13.27367
5,2013,22,28.73883,13.23633
5,2013,22,28.7325,13.1025
5,2013,23,28.53317,12.9815
5,1993,0,28.647,13.38817
5,1995,21,28.6435,13.40667
5,1996,21,28.64533,13.43317
5,1998,20,28.65467,13.45867
5,2000,0,28.65517,13.47017
5,2000,10,28.84383,12.5365
5,2000,21,28.911,12.55483
5,2001,20,29.12283,12.35883
5,2001,23,28.55,13.35017
5,2002,4,28.572,13.1525
5,2002,16,28.58883,13.1065
5,2002,21,28.62133,13.25883
5,2003,22,28.633,13.22367
5,2004,0,28.44117,12.9795
5,2004,13,28.525,13.19833
5,2004,20,28.56517,13.27633
5,2004,23,28.58883,13.334
5,2005,13,28.59217,13.34033
5,2006,5,28.60867,13.4395
5,2006,16,28.65217,13.14117
5,2007,4,28.564,13.27867
5,2007,21,28.47817,13.2565
5,2007,22,28.48217,13.23917
5,2008,0,28.482,13.31867
5,2008,13,28.50267,13.23133
5,2008,22,28.51333,13.005
5,2008,22,30.20817,12.93733
5,2009,1,28.548,13.0285
5,2009,4,28.64483,13.323
5,2009,16,28.60017,13.4235
5,2009,21,28.932,12.62533
5,2009,22,29.22083,11.54067
5,2010,0,29.187,11.60167
5,2010,5,29.18633,11.60567
5,2010,20,29.31867,12.01017
5,2010,22,28.95933,12.334
5,2010,23,28.6595,12.41317
5,2011,11,28.66,12.64833
5,2011,21,28.51133,13.20417
5,2012,0,29.17617,11.63383
5,2012,20,29.14233,11.88317
5,2013,9,29.13617,11.92567
5,2013,21,29.10883,12.012
5,2013,23,29.087,12.07783
6,1952,12,29.076,11.97533
6,1959,13,29.01717,12.08667
6,1964,3,28.52633,13.06517
6,1966,21,28.60933,13.04917
6,1968,20,28.93083,13.126
6,1969,22,28.47817,13.14417
6,1970,19,29.44983,11.36117
6,1971,10,29.44367,11.35383
6,1971,15,29.04117,12.88567
6,1974,14,28.4375,12.97517
6,1975,2,28.8515,13.40367
6,1976,22,28.8545,12.20417
6,1977,20,28.421,12.88683
6,1978,13,28.8525,13.4835
6,1981,14,28.643,12.77533
6,1982,21,28.80867,12.90017
6,1985,22,28.82867,12.92833
6,1987,22,28.95967,12.87117
6,1988,12,29.01517,12.66783
6,1988,22,29.14517,12.0425
6,1994,23,29.1025,11.95433
6,1995,23,28.94967,13.08067
6,1996,21,28.94967,13.08317
6,1997,12,28.8045,12.81833
6,1997,21,28.8585,11.43217
6,1997,23,28.75,11.56667
6,1999,0,28.455,12.85083
6,1999,22,28.45517,12.86817
6,1999,23,28.45183,12.8735
6,2000,3,28.582,12.88517
6,2000,12,28.43917,12.88533
6,2000,19,28.47883,12.86367
6,2000,21,28.438,12.82933
6,2000,23,28.45717,12.8705
6,2001,3,28.45383,12.86767
6,2001,21,28.686,12.90267
6,2001,21,28.43783,12.88667
6,2001,22,28.4545,12.867
6,2001,23,28.45917,12.86933
6,2002,0,28.4595,12.87067
6,2002,2,28.463,12.85683
6,2002,20,28.4415,12.88467
6,2002,21,28.45783,12.86433
6,2002,23,28.45667,12.86833
6,2003,17,28.46967,12.85983
6,2003,24,28.47017,12.972
6,2004,12,28.4925,13.213
6,2004,22,28.43917,12.88617
6,2004,23,28.455,12.86967
6,2005,14,28.44067,12.88167
6,2005,20,29.03857,13.20712
6,2006,2,29.05568,13.11937
6,2006,12,28.99025,12.93858
6,2006,23,29.0755,12.57783
6,2006,23,29.09517,12.5655
6,2007,3,29.01483,12.6275
6,2007,17,29.0785,13.13117
6,2007,20,29.021,10.53783
6,2007,22,28.78333,12.53333
6,2007,23,29.1,12.31667
6,2008,2,29.01667,12.36667
6,2008,9,29.1,12.31667
6,2008,20,29.16667,12.31667
6,2008,21,29.08333,12.46667
6,2008,22,29.8915,12.18617
6,2009,1,30.11983,12.1135
6,2009,14,28.388,13.20817
6,2009,19,28.53683,13.312
6,2009,21,28.54083,13.39917
6,2010,5,28.68267,13.10217
6,2010,20,28.64517,13.10217
6,2010,21,28.6985,13.04117
6,2010,23,28.99533,12.98317
6,2011,9,29.04383,13.0295
6,2011,21,29.144,13.0865
6,2011,21,29.44633,13.204
6,2011,23,29.2355,13.44517
6,2012,0,29.28867,13.4985
6,2012,3,29.324,13.56533
6,2012,19,28.65467,13.45883
6,2012,21,29.2705,11.54
6,2012,22,29.33967,11.62433
6,2012,23,29.351,11.593
6,2013,1,29.3785,11.54633
6,2013,17,29.1405,11.89617
6,2013,22,28.97067,12.206
6,1953,11,29.03617,11.5065
6,1963,11,29.08933,12.427
6,1972,22,29.1825,12.26183
6,1987,9,28.854,12.52233
6,1992,16,28.76783,12.7265
6,1994,21,28.65233,12.3855
6,1995,19,28.95833,10.59167
6,1995,23,29.21133,11.89867
6,1996,15,28.46847,12.89732
6,1997,21,29.81858,12.94647
6,1998,21,29.81858,12.94647
6,1999,4,29.91403,13.04047
6,2000,2,30.03455,13.13017
6,2000,16,28.8316,12.63217
6,2001,0,28.65068,12.69125
6,2001,22,29.48333,12.12333
6,2002,22,30.545,13.58194
6,2003,14,29.41972,13.255
6,2004,15,29.31083,11.6025
6,2004,22,29.142,11.89583
6,2004,22,29.10117,12.03333
6,2005,0,28.99065,12.97985
6,2005,15,44.91667,-92.43333
6,2005,21,-25.46667,142.8
6,2005,23,38.91972,-85.94722
6,2005,23,32.48333,4.4
6,2006,2,35.68,-101.99333
6,2007,0,34.59333,-101.99333
6,2007,9,34.58333,-102.05
6,2007,16,34.80167,-101.56667
6,2007,21,36.57,-101.19
6,2008,7,45.5,-103.5
6,2008,17,37.06667,-98.66167
6,2008,22,43.8,-96.16667
6,2009,0,46.43333,-109.83333
6,2009,19,35.05102,-117.30672
6,2009,20,35.05067,-117.30095
6,2009,21,35.0425,-117.30837
6,2010,0,35.05523,-117.30257
6,2010,20,35.05063,-117.30188
6,2010,22,35.04722,-117.30752
6,2010,23,35.04953,-117.26357
6,2011,16,35.05193,-117.26138
6,2011,20,35.04102,-117.27465
6,2011,21,35.0421,-117.27512
6,2011,22,35.04015,-117.27283
6,2012,3,35.04568,-117.26658
6,2012,20,35.03333,-117.28333
6,2012,23,35.95,-84.56667
6,2013,2,35.95,-84.56667
6,2013,9,38.33333,-101.71167
6,2013,21,38.65,-94.33333
6,2013,22,34.37718,-102.11672
6,2013,22,33.99833,-102.17667
6,2013,23,35.94167,-102.16
6,1931,13,38.83333,-105.8
6,1942,22,33.21333,-99.73167
6,1944,12,34,-105.5
6,1945,13,33.75,-112.66667
6,1947,18,42.91667,-104.41667
6,1950,12,34.48333,-94.45
6,1951,7,50.58333,6.16667
6,1952,12,37.96417,-97.75583
6,1954,0,37.61667,-99.1
6,1954,19,37.59667,-99.125
6,1954,20,41.78333,-104.28333
6,1955,2,40.45667,-102.57834
6,1955,20,45,-114
6,1957,10,40.51667,-101.03333
6,1957,22,20.84132,57.62995
6,1958,19,40.16667,-97.6
6,1958,22,-24.56667,133.16667
6,1959,18,35.31667,-81.46667
6,1960,2,48.65,-3.91667
6,1960,13,33.795,-102.24167
6,1960,17,-31.73333,146.4
6,1960,22,38.11667,-97.43333
6,1961,0,-33.31667,19.61667
6,1962,12,33.25,10.46667
6,1962,20,32.35833,-112.40889
6,1963,2,-19.11667,145.41667
6,1963,12,40.33333,-99.03333
6,1963,18,39.36667,-99.85
6,1963,22,-32.36667,-60.15
6,1964,4,-36.86667,-60.16667
6,1964,21,-19.58333,17.91667
6,1965,5,32.73333,-103.1
6,1965,12,32.73333,-103.1
6,1965,15,34.36667,-85.43333
6,1965,20,33.75,-98.83333
6,1965,21,38.06667,-102.1
6,1966,8,70.73333,-117.75
6,1966,12,40.56667,-102.3
6,1966,14,49.50833,-97.81667
6,1966,17,33.68333,-93.6
6,1966,19,65.38333,-146.26667
6,1966,22,36.55,-79.78333
6,1967,1,38.35,-101.78333
6,1967,12,43.25,104.16667
6,1967,16,37.58333,-102.76667
6,1967,20,39.66667,-118.96667
6,1967,21,33.5,-96.6
6,1967,23,35.86333,-114.19333
6,1967,24,35.83833,-114.16617
6,1968,0,35.8895,-114.192
6,1968,5,34.54,-102.59433
6,1968,17,-22.36667,135.76667
6,1968,19,31.91667,-106.15
6,1968,21,31.91667,-106.15
6,1968,22,-30.45,129.5
6,1968,24,-30.58517,129.58667
6,1969,3,-30.60267,129.57528
6,1969,12,-30.57,129.31467
6,1969,14,-30.56833,129.6375
6,1969,21,-30.4,129.01667
6,1969,22,-30.41667,129.81667
6,1969,23,-30.2635,129.81033
6,1970,3,-30.23333,129.08333
6,1970,15,-30.28333,129.56667
6,1970,17,-30.66167,129.11667
6,1970,20,-30.51867,129.54017
6,1970,24,-30.51667,129.192
